"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"JP4,JP2,JP1,JP3";"1X02";4;"";;;
2;"U$5,U$4,U$2,U$3";"STAND-OFF";4;"STAND-OFF";;;
3;"Q1";"TO-92";1;"TRANSISTOR_NPN_2PTH";;;
4;"C4";"CPOL-RADIAL-100UF-25V";1;"100uF";;;
5;"R2";"AXIAL-0.3";1;"2.2K";;;
6;"C2,C3,C1,C5";"CPOL-RADIAL-10UF-25V";4;"10uF";;;
7;"S1";"SWITCH-SPDT_LOCK.007S";1;"On/Off";;;
8;"J1";"RCA_LOCK";1;"POWER_JACKRCA_LOCK";;;
9;"R3";"AXIAL-0.3";1;"4.7K";;;
10;"U$1,U$6";"SFE-LOGO-FLAME";2;"LOGO-SFESK";;;
11;"R1";"AXIAL-0.3";1;"120";;;
12;"R4";"AXIAL-0.3";1;"220K";;;
13;"LED1";"LED5MM";1;"Red";;;
14;"JP6";"SFE-NEW-WEB";1;"LOGO-SFENW2";;;
