"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"@HOLE15,@HOLE18,@HOLE12,@HOLE5,@HOLE16,@HOLE17,@HOLE22,@HOLE10,@HOLE20,@HOLE3,@HOLE11,@HOLE0,@HOLE14,@HOLE8,@HOLE13,@HOLE7,@HOLE21,@HOLE1,@HOLE6,@HOLE9,@HOLE19,@HOLE4,@HOLE2";"";23;"";;;
2;"U$12";"PROTRACTOR#JPG";1;"";;;
3;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
4;"U$3";"DIODE#PNG";1;"";;;
5;"E$2,E$3";"STAND-OFF";2;"";;;
6;"U$1";"BJT_NPN#PNG";1;"";;;
7;"U$4";"NCHANNELMOSFET#PNG";1;"";;;
8;"U$5";"PCHANNELMOSFET#PNG";1;"";;;
9;"U$9";"SFE_LOGO_NAME_.2";1;"";;;
10;"U$6";"SCHOTTKYDIODE#PNG";1;"";;;
11;"U$7";"ZENER#PNG";1;"";;;
12;"U$11";"SFE_LOGO_FLAME_.2";1;"";;;
13;"U$2";"BJT_PNP#PNG";1;"";;;
14;"U$13";"MORSE#PNG";1;"";;;
15;"LOGO1";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
